Date,Open,High,Low,Close,Adj Close,Volume
2016-11-24,2001.0,2140.0,1992.0,2122.14990234375,1961.7027587890625,333797
2016-11-25,2115.0,2115.0,2033.0,2041.0999755859375,1886.7806396484375,17667
2016-11-28,2055.0,2088.0,2050.25,2073.35009765625,1916.592529296875,6252
2016-11-29,2079.949951171875,2132.0,2079.0,2103.300048828125,1944.2781982421875,8641
2016-11-30,2112.199951171875,2159.699951171875,2101.10009765625,2135.449951171875,1973.9970703125,7811
2016-12-01,2154.85009765625,2155.050048828125,2034.550048828125,2053.35009765625,1898.1046142578125,279483
2016-12-02,2049.89990234375,2053.800048828125,1975.050048828125,2018.75,1866.1204833984375,5926
2016-12-05,2025.0,2025.050048828125,1970.0,1976.4000244140625,1826.972412109375,16388
2016-12-06,1998.949951171875,2043.0,1980.0,2027.0999755859375,1873.839111328125,10466
2016-12-07,2017.949951171875,2058.949951171875,2001.25,2009.699951171875,1857.7547607421875,12043
2016-12-08,2044.8499755859375,2050.0,1999.050048828125,2039.550048828125,1885.3477783203125,8064
2016-12-09,2064.949951171875,2064.949951171875,2006.050048828125,2014.25,1861.960693359375,15080
2016-12-12,2034.4000244140625,2054.89990234375,2020.050048828125,2037.4000244140625,1883.3604736328125,6788
2016-12-13,2021.050048828125,2040.050048828125,1992.1500244140625,1996.8499755859375,1845.876220703125,9216
2016-12-14,2007.949951171875,2015.0,1988.0,1994.199951171875,1843.426513671875,3518
2016-12-15,1999.8499755859375,2005.800048828125,1940.550048828125,1946.9000244140625,1799.70263671875,12106
2016-12-16,1969.0,1969.0,1925.0,1931.199951171875,1785.189697265625,14047
2016-12-19,1935.050048828125,1942.949951171875,1884.550048828125,1898.3499755859375,1754.8233642578125,8290
2016-12-20,1900.050048828125,1902.949951171875,1840.0,1843.4000244140625,1704.02783203125,8911
2016-12-21,1851.050048828125,1859.699951171875,1829.0,1840.3499755859375,1701.20849609375,4627
2016-12-22,1850.0,1850.0,1792.0,1796.800048828125,1660.951416015625,47935
2016-12-23,1805.0,1839.8499755859375,1780.8499755859375,1806.8499755859375,1670.2413330078125,11357
2016-12-26,1801.550048828125,1815.1500244140625,1756.0,1767.199951171875,1633.5889892578125,12418
2016-12-27,1775.6500244140625,1817.0999755859375,1742.6500244140625,1757.8499755859375,1624.9461669921875,20737
2016-12-28,1762.1500244140625,1790.0,1748.0,1767.8499755859375,1634.18994140625,144618
2016-12-29,1785.0,1819.9000244140625,1770.0,1810.699951171875,1673.80029296875,14301
2016-12-30,1810.699951171875,1879.300048828125,1806.3499755859375,1819.3499755859375,1681.7962646484375,16198
2017-01-02,1870.0,1870.0,1801.25,1825.6500244140625,1687.6199951171875,10818
2017-01-03,1825.0,1887.5,1819.800048828125,1840.75,1701.5782470703125,12224
2017-01-04,1859.0,1887.0,1821.0,1838.449951171875,1699.4521484375,14011
2017-01-05,1853.5999755859375,1870.0,1840.8499755859375,1862.5,1721.6839599609375,9508
2017-01-06,1855.199951171875,1899.0,1855.199951171875,1891.800048828125,1748.7686767578125,40899
2017-01-09,1900.3499755859375,1924.8499755859375,1896.0,1903.8499755859375,1759.90771484375,5968
2017-01-10,1909.0,1920.0,1892.0,1910.5,1766.0548095703125,3101
2017-01-11,1938.949951171875,1938.949951171875,1906.0,1918.949951171875,1773.865966796875,5494
2017-01-12,1924.949951171875,1925.0,1870.4000244140625,1886.949951171875,1744.28515625,8619
2017-01-13,1896.0999755859375,1909.300048828125,1887.0,1899.3499755859375,1755.7476806640625,6733
2017-01-16,1907.949951171875,1908.0,1878.050048828125,1897.5999755859375,1754.1302490234375,8138
2017-01-17,1894.050048828125,1919.0,1888.0,1911.8499755859375,1767.302734375,5457
2017-01-18,1916.050048828125,1943.1500244140625,1886.050048828125,1889.9000244140625,1747.0123291015625,15302
2017-01-19,1889.949951171875,1912.5999755859375,1864.0,1880.5,1738.3231201171875,11210
2017-01-20,1886.0,1892.9000244140625,1870.0,1882.449951171875,1740.12548828125,7807
2017-01-23,1871.1500244140625,1892.8499755859375,1870.449951171875,1874.800048828125,1733.053955078125,3710
2017-01-24,1877.1500244140625,1905.0,1874.800048828125,1891.75,1748.722412109375,7503
2017-01-25,1891.75,1934.0,1891.0,1927.5999755859375,1781.8619384765625,12422
2017-01-27,1934.699951171875,1943.949951171875,1914.5999755859375,1929.6500244140625,1783.7568359375,18937
2017-01-30,1947.0,1947.0,1911.050048828125,1933.8499755859375,1787.639404296875,33808
2017-01-31,1940.0,2010.0,1938.5999755859375,1999.449951171875,1848.279541015625,137779
2017-02-01,2022.050048828125,2056.14990234375,1990.0,2043.699951171875,1889.1839599609375,30858
2017-02-02,2075.949951171875,2075.949951171875,2008.699951171875,2057.75,1902.171875,15007
2017-02-03,2060.0,2099.0,2012.1500244140625,2026.550048828125,1873.3306884765625,19796
2017-02-06,2010.449951171875,2096.0,2010.449951171875,2086.75,1928.979248046875,23762
2017-02-07,2099.699951171875,2099.699951171875,2023.050048828125,2033.0999755859375,1879.385498046875,20040
2017-02-08,2045.800048828125,2090.0,2037.0,2049.550048828125,1894.5919189453125,31196
2017-02-09,2053.0,2079.0,2040.0999755859375,2058.550048828125,1902.911376953125,8964
2017-02-10,2062.699951171875,2069.300048828125,2030.0,2040.3499755859375,1886.0872802734375,6713
2017-02-13,2058.949951171875,2073.300048828125,2018.0,2031.6500244140625,1878.0450439453125,6050
2017-02-14,2037.0,2048.800048828125,2014.0,2027.0999755859375,1873.839111328125,9115
2017-02-15,2020.0,2069.5,2020.0,2037.550048828125,1883.4991455078125,9154
2017-02-16,2053.699951171875,2077.39990234375,2030.0,2056.10009765625,1900.646728515625,128601
2017-02-17,2068.949951171875,2073.550048828125,2011.4000244140625,2032.1500244140625,1878.50732421875,8950
2017-02-20,2033.0,2040.0,2019.75,2031.949951171875,1878.322265625,24490
2017-02-21,2046.9000244140625,2046.9000244140625,2020.0999755859375,2030.199951171875,1876.704833984375,5005
2017-02-22,2030.050048828125,2035.0,2025.0,2030.949951171875,1877.39794921875,19509
2017-02-23,2025.050048828125,2080.0,2025.050048828125,2062.449951171875,1906.516357421875,20061
2017-02-27,2050.050048828125,2060.949951171875,2030.949951171875,2052.699951171875,1897.5035400390625,11976
2017-02-28,2055.0,2084.0,2040.050048828125,2064.699951171875,1908.59619140625,14859
2017-03-01,2084.949951171875,2138.89990234375,2060.10009765625,2105.449951171875,1946.2655029296875,35867
2017-03-02,2109.89990234375,2121.0,2091.35009765625,2106.050048828125,1946.820068359375,19680
2017-03-03,2106.0,2122.64990234375,2073.050048828125,2096.800048828125,1938.26953125,6210
2017-03-06,2128.85009765625,2128.85009765625,2071.0,2102.0,1943.076171875,33595
2017-03-07,2102.050048828125,2131.0,2100.0,2128.85009765625,1967.8963623046875,59906
2017-03-08,2114.949951171875,2139.0,2100.0,2107.35009765625,1948.0218505859375,35596
2017-03-09,2102.10009765625,2114.89990234375,2101.0,2106.449951171875,1947.189697265625,6525
2017-03-10,2092.0,2119.199951171875,2058.10009765625,2070.0,1913.49560546875,31273
2017-03-14,2118.0,2118.0,2067.0,2076.75,1919.7353515625,41395
2017-03-15,2098.0,2098.0,2065.10009765625,2075.800048828125,1918.857177734375,32022
2017-03-16,2097.949951171875,2116.0,2062.050048828125,2109.75,1950.239990234375,31996
2017-03-17,2119.0,2128.89990234375,2090.0,2110.89990234375,1951.30322265625,33274
2017-03-20,2110.89990234375,2136.949951171875,2093.10009765625,2105.14990234375,1945.988037109375,6000
2017-03-21,2122.0,2122.0,2082.0,2099.10009765625,1940.3955078125,12073
2017-03-22,2095.0,2100.0,2048.699951171875,2056.89990234375,1901.3861083984375,17878
2017-03-23,2060.050048828125,2070.0,2043.0,2055.050048828125,1899.6759033203125,24332
2017-03-24,2038.1500244140625,2070.0,2038.1500244140625,2055.85009765625,1900.4154052734375,13675
2017-03-27,2056.85009765625,2075.449951171875,2045.0,2064.0,1907.949462890625,13444
2017-03-28,2074.800048828125,2128.0,2062.0,2107.699951171875,1948.34521484375,26225
2017-03-29,2092.0,2109.89990234375,2082.550048828125,2105.75,1946.542724609375,11677
2017-03-30,2150.0,2150.0,2089.89990234375,2101.35009765625,1942.475341796875,102065
2017-03-31,2101.35009765625,2195.0,2084.0,2163.949951171875,2000.3424072265625,39868
2017-04-03,2170.10009765625,2194.0,2148.0,2168.25,2004.3175048828125,26157
2017-04-05,2161.14990234375,2204.85009765625,2128.699951171875,2144.300048828125,1982.1781005859375,24203
2017-04-06,2145.0,2147.35009765625,2116.60009765625,2133.550048828125,1972.240966796875,23732
2017-04-07,2130.050048828125,2158.75,2117.35009765625,2128.199951171875,1967.29541015625,19079
2017-04-10,2128.199951171875,2164.949951171875,2122.050048828125,2139.14990234375,1977.4173583984375,18442
2017-04-11,2140.25,2150.0,2128.0,2132.85009765625,1971.5938720703125,10925
2017-04-12,2149.050048828125,2149.050048828125,2110.050048828125,2119.35009765625,1959.1146240234375,21738
2017-04-13,2125.10009765625,2145.0,2116.0,2140.300048828125,1978.4803466796875,19468
2017-04-17,2139.300048828125,2153.39990234375,2117.0,2123.550048828125,1962.996826171875,7471
2017-04-18,2130.550048828125,2170.050048828125,2103.550048828125,2118.75,1958.5599365234375,19709
2017-04-19,2127.0,2149.25,2091.10009765625,2101.300048828125,1942.4290771484375,31899
2017-04-20,2110.050048828125,2123.10009765625,2091.75,2102.39990234375,1943.446044921875,7948
2017-04-21,2114.89990234375,2149.0,2110.0,2113.949951171875,1954.122802734375,65961
2017-04-24,2113.10009765625,2151.0,2112.0,2129.949951171875,1968.9129638671875,21767
2017-04-25,2135.300048828125,2184.10009765625,2120.0,2170.5,2006.3970947265625,25148
2017-04-26,2175.89990234375,2175.89990234375,2130.10009765625,2145.25,1983.0562744140625,19357
2017-04-27,2155.949951171875,2155.949951171875,2100.300048828125,2122.25,1961.7950439453125,15528
2017-04-28,2121.89990234375,2131.0,2109.60009765625,2114.449951171875,1954.584716796875,15112
2017-05-02,2121.199951171875,2127.89990234375,2050.0,2066.39990234375,1910.1676025390625,34370
2017-05-03,2072.050048828125,2093.0,2048.949951171875,2066.449951171875,1910.2139892578125,12415
2017-05-04,2063.050048828125,2120.050048828125,2049.050048828125,2109.39990234375,1949.916748046875,34160
2017-05-05,2102.050048828125,2115.0,2045.0,2056.0,1900.55419921875,22244
2017-05-08,2065.10009765625,2095.0,2059.5,2070.35009765625,1913.8193359375,21815
2017-05-09,2076.050048828125,2148.60009765625,2074.10009765625,2106.39990234375,1947.143310546875,201548
2017-05-10,2124.0,2135.0,2115.0,2125.699951171875,1964.984130859375,6950
2017-05-11,2123.0,2179.949951171875,2123.0,2150.85009765625,1988.233154296875,15622
2017-05-12,2164.0,2188.89990234375,2160.0,2180.0,2015.178955078125,42876
2017-05-15,2176.0,2209.949951171875,2176.0,2196.85009765625,2030.755126953125,27628
2017-05-16,2210.0,2247.0,2199.949951171875,2237.800048828125,2068.60888671875,52055
2017-05-17,2215.0,2259.0,2195.0,2215.85009765625,2048.318603515625,15048
2017-05-18,2221.0,2239.699951171875,2175.550048828125,2200.39990234375,2034.036376953125,20242
2017-05-19,2200.0,2219.60009765625,2144.25,2159.800048828125,1996.506103515625,11374
2017-05-22,2140.0,2177.60009765625,2071.0,2095.64990234375,1937.206298828125,16160
2017-05-23,2128.0,2128.0,2042.4000244140625,2049.10009765625,1894.176025390625,18740
2017-05-24,2109.0,2109.0,2025.0,2034.25,1880.448486328125,6984
2017-05-25,2029.0,2076.0,2025.0,2068.39990234375,1912.0164794921875,7096
2017-05-26,2036.0,2095.0,2036.0,2066.550048828125,1910.306396484375,5276
2017-05-29,2099.85009765625,2099.85009765625,2039.0,2058.800048828125,1903.1422119140625,10696
2017-05-30,2059.14990234375,2075.449951171875,2046.949951171875,2066.10009765625,1909.8905029296875,9972
2017-05-31,2066.14990234375,2087.39990234375,2055.10009765625,2060.35009765625,1904.5753173828125,12893
2017-06-01,2067.300048828125,2081.89990234375,2058.0,2075.75,1918.81103515625,5677
2017-06-02,2077.35009765625,2125.0,2073.75,2097.0,1938.4542236328125,8786
2017-06-05,2096.25,2109.0,2082.10009765625,2095.39990234375,1936.975341796875,5921
2017-06-06,2118.75,2164.89990234375,2079.050048828125,2095.5,1937.0677490234375,5333
2017-06-07,2085.300048828125,2148.0,2085.300048828125,2139.75,1977.9722900390625,44675
2017-06-08,2140.0,2140.800048828125,2080.0,2112.89990234375,1953.152099609375,8872
2017-06-09,2144.85009765625,2145.0,2110.550048828125,2118.35009765625,1958.1900634765625,4505
2017-06-12,2145.0,2145.0,2100.0,2128.300048828125,1967.387939453125,5100
2017-06-13,2108.0,2143.449951171875,2090.550048828125,2126.050048828125,1965.3079833984375,10549
2017-06-14,2121.949951171875,2140.199951171875,2112.300048828125,2124.14990234375,1963.5513916015625,3770
2017-06-15,2090.0,2134.0,2090.0,2102.550048828125,1943.584716796875,7542
2017-06-16,2102.050048828125,2158.449951171875,2065.199951171875,2112.35009765625,1952.643798828125,29305
2017-06-19,2114.949951171875,2134.949951171875,2109.949951171875,2112.75,1953.013427734375,6223
2017-06-20,2113.25,2135.949951171875,2104.0,2126.050048828125,1965.3079833984375,15828
2017-06-21,2124.0,2125.949951171875,2104.949951171875,2115.14990234375,1955.2320556640625,4043
2017-06-22,2117.60009765625,2150.0,2115.10009765625,2126.0,1965.2615966796875,10052
2017-06-23,2107.800048828125,2138.89990234375,2098.300048828125,2121.800048828125,1961.37939453125,6189
2017-06-27,2132.0,2132.0,2100.10009765625,2104.89990234375,1945.7568359375,55713
2017-06-28,2111.050048828125,2111.050048828125,2094.800048828125,2100.550048828125,1941.7359619140625,7517
2017-06-29,2107.949951171875,2124.60009765625,2102.0,2105.699951171875,1946.496337890625,6646
2017-06-30,2105.10009765625,2140.050048828125,2094.800048828125,2112.85009765625,1953.10595703125,11045
2017-07-03,2073.0,2145.449951171875,2073.0,2104.39990234375,1945.2945556640625,14358
2017-07-04,2110.050048828125,2139.699951171875,2104.0,2126.550048828125,1965.77001953125,23123
2017-07-05,2113.0,2157.5,2113.0,2151.10009765625,1988.464111328125,9018
2017-07-06,2132.35009765625,2175.0,2121.25,2131.89990234375,2000.94677734375,14929
2017-07-07,2131.89990234375,2140.0,2128.0,2135.300048828125,2004.1383056640625,3620
2017-07-10,1750.0,2158.0,1750.0,2127.10009765625,1996.4420166015625,814
2017-07-11,2130.199951171875,2145.0,2111.5,2136.10009765625,2004.8890380859375,10542
2017-07-12,2122.050048828125,2174.0,2122.050048828125,2163.699951171875,2030.7935791015625,10146
2017-07-13,2163.10009765625,2206.0,2159.89990234375,2195.699951171875,2060.828125,10983
2017-07-14,2211.949951171875,2250.0,2192.050048828125,2241.14990234375,2103.486328125,19188
2017-07-17,2226.10009765625,2236.050048828125,2205.550048828125,2223.300048828125,2086.732666015625,4694
2017-07-18,2219.949951171875,2239.89990234375,2219.10009765625,2223.25,2086.685546875,5492
2017-07-19,2227.5,2240.0,2214.050048828125,2226.14990234375,2089.407470703125,3944
2017-07-20,2228.0,2267.64990234375,2222.199951171875,2250.60009765625,2112.35595703125,10245
2017-07-21,2266.949951171875,2425.0,2247.75,2367.449951171875,2222.02783203125,66361
2017-07-24,2351.199951171875,2434.800048828125,2312.050048828125,2328.800048828125,2185.75244140625,18412
2017-07-25,2350.0,2350.0,2282.050048828125,2292.35009765625,2151.541259765625,6609
2017-07-26,2280.050048828125,2335.0,2280.050048828125,2313.300048828125,2171.204345703125,9119
2017-07-27,2308.050048828125,2375.0,2295.050048828125,2352.85009765625,2208.324951171875,29754
2017-07-28,2369.800048828125,2399.75,2344.89990234375,2385.5,2238.969482421875,10602
2017-07-31,2365.14990234375,2434.800048828125,2364.14990234375,2420.89990234375,2272.19482421875,15093
2017-08-01,2388.0,2434.800048828125,2388.0,2423.199951171875,2274.353515625,9363
2017-08-02,2436.949951171875,2436.949951171875,2392.050048828125,2413.35009765625,2265.108642578125,11281
2017-08-03,2400.0,2420.0,2400.0,2403.10009765625,2255.48828125,68358
2017-08-04,2408.949951171875,2427.75,2402.300048828125,2416.64990234375,2268.205810546875,19909
2017-08-07,2422.949951171875,2575.0,2422.949951171875,2562.300048828125,2404.90966796875,66226
2017-08-08,2565.0,2660.0,2525.0,2540.199951171875,2384.1669921875,49360
2017-08-09,2528.0,2588.89990234375,2525.0,2554.10009765625,2397.213134765625,13820
2017-08-10,2531.0,2563.0,2483.0,2499.949951171875,2346.389404296875,21313
2017-08-11,2496.0,2551.800048828125,2465.0,2515.64990234375,2361.12451171875,18097
2017-08-14,2547.800048828125,2597.949951171875,2512.25,2555.699951171875,2398.71484375,11808
2017-08-16,2590.0,2659.800048828125,2556.64990234375,2584.25,2425.51123046875,99761
2017-08-17,2595.050048828125,2669.699951171875,2570.0,2583.85009765625,2425.1357421875,76854
2017-08-18,2593.699951171875,2660.0,2570.0,2636.35009765625,2474.41064453125,19137
2017-08-21,2638.0,2649.949951171875,2603.0,2622.0,2460.942138671875,12748
2017-08-22,2645.0,2645.0,2576.0,2609.89990234375,2449.58544921875,8098
