Date,Open,High,Low,Close,Adj Close,Volume
2016-11-24,4672.0498046875,4820.0,4672.0,4771.39990234375,4584.59228515625,1209
2016-11-25,4759.9501953125,4785.35009765625,4671.0498046875,4692.85009765625,4509.1181640625,1933
2016-11-28,4749.9501953125,4973.9501953125,4679.0,4939.5498046875,4746.15966796875,10326
2016-11-29,5000.0,5000.0,4786.0498046875,4902.89990234375,4710.9443359375,2372
2016-11-30,4929.0,4942.0,4820.14990234375,4901.7001953125,4709.7919921875,3398
2016-12-01,4949.0,4949.0,4824.25,4860.89990234375,4670.5888671875,1469
2016-12-02,4830.35009765625,4894.0,4790.0,4871.7001953125,4680.96630859375,1208
2016-12-05,4871.9501953125,4900.0,4811.0,4866.89990234375,4676.35400390625,1465
2016-12-06,4919.9501953125,4919.9501953125,4815.0,4842.85009765625,4653.24560546875,721
2016-12-07,4887.9501953125,4888.0,4741.0,4755.0498046875,4568.88330078125,2203
2016-12-08,4780.0498046875,4780.0498046875,4716.0,4724.14990234375,4539.19384765625,1682
2016-12-09,4763.9501953125,4763.9501953125,4708.0,4718.4501953125,4533.7158203125,1598
2016-12-12,4710.0498046875,4772.0,4701.0,4736.75,4551.29931640625,569
2016-12-13,4755.0,4755.0,4702.0,4744.0498046875,4558.31396484375,812
2016-12-14,4703.0,4734.9501953125,4657.0498046875,4710.64990234375,4526.22119140625,1376
2016-12-15,4679.10009765625,4725.0,4670.0,4692.0498046875,4508.34912109375,212
2016-12-16,4672.0,4748.0,4672.0,4699.7001953125,4515.7001953125,1401
2016-12-19,4763.9501953125,4764.0,4660.0,4668.25,4485.4814453125,972
2016-12-20,4632.0,4688.0,4630.0,4636.25,4454.73388671875,838
2016-12-21,4636.35009765625,4717.0,4580.0,4599.14990234375,4419.08740234375,946
2016-12-22,4599.9501953125,4600.0,4565.0,4578.0,4398.7646484375,774
2016-12-23,4565.0,4679.0,4565.0,4655.4501953125,4473.18359375,1424
2016-12-26,4672.5498046875,4672.5498046875,4525.0,4557.4501953125,4379.01904296875,736
2016-12-27,4550.0498046875,4550.0498046875,4515.0,4548.10009765625,4370.03564453125,898
2016-12-28,4525.0,4630.0,4525.0,4624.35009765625,4443.2998046875,751
2016-12-29,4585.0,4650.0,4578.0,4633.7998046875,4452.37939453125,858
2016-12-30,4633.5,4745.0,4615.0,4722.2998046875,4537.4150390625,2138
2017-01-02,4709.60009765625,4722.35009765625,4658.85009765625,4716.0,4531.36181640625,730
2017-01-03,4747.0,4747.0,4615.5,4657.64990234375,4475.2958984375,983
2017-01-04,4656.0,4675.0,4600.0,4619.25,4438.39990234375,1012
2017-01-05,4621.0498046875,4635.5,4580.10009765625,4609.0498046875,4428.599609375,1688
2017-01-06,4605.0,4639.0,4565.5498046875,4604.4501953125,4424.1796875,2001
2017-01-09,4639.0,4639.0,4560.0,4583.2998046875,4403.85693359375,1630
2017-01-10,4590.0,4598.89990234375,4510.0,4519.89990234375,4342.93994140625,2504
2017-01-11,4540.0,4550.0,4516.0,4545.2998046875,4367.3447265625,1570
2017-01-12,4530.0,4549.0,4506.0,4515.85009765625,4339.04833984375,861
2017-01-13,4510.0,4550.0,4509.2001953125,4520.35009765625,4343.3720703125,5137
2017-01-16,4549.0,4549.0,4438.0,4449.5,4275.2958984375,2601
2017-01-17,4474.89990234375,4483.75,4420.0,4468.39990234375,4293.4560546875,1907
2017-01-18,4438.0,4475.0,4418.5498046875,4422.5498046875,4249.40087890625,2095
2017-01-19,4437.0,4448.7001953125,4401.0,4421.35009765625,4248.24853515625,1458
2017-01-20,4430.7001953125,4440.0498046875,4401.2998046875,4409.75,4237.1015625,918
2017-01-23,4443.9501953125,4443.9501953125,4370.2001953125,4379.7998046875,4208.32470703125,1758
2017-01-24,4418.0,4434.0,4360.0,4410.75,4238.06298828125,1993
2017-01-25,4425.0,4439.0,4390.0,4411.7001953125,4238.9765625,1522
2017-01-27,4411.0,4441.9501953125,4403.0498046875,4430.9501953125,4257.47216796875,1242
2017-01-30,4468.0,4474.0,4398.9501953125,4411.14990234375,4238.4462890625,1461
2017-01-31,4430.0,4430.0,4375.0,4401.7001953125,4229.3671875,3351
2017-02-01,4401.0,4429.9501953125,4360.0,4415.5498046875,4242.67431640625,2203
2017-02-02,4406.0,4470.9501953125,4406.0,4461.9501953125,4287.2587890625,4219
2017-02-03,4490.0,4490.0,4442.0498046875,4470.39990234375,4295.376953125,1750
2017-02-06,4489.9501953125,4692.0,4470.0,4597.14990234375,4417.16552734375,18611
2017-02-07,4625.0,4668.0,4570.0,4626.0498046875,4444.9345703125,6454
2017-02-08,4628.0,4650.0,4590.0,4609.9501953125,4429.46484375,6181
2017-02-09,4629.7998046875,4629.7998046875,4570.0,4596.7998046875,4416.82861328125,1226
2017-02-10,4586.0498046875,4600.0,4511.64990234375,4525.89990234375,4348.70458984375,1254
2017-02-13,4526.0,4526.0,4445.5,4459.75,4285.14501953125,1608
2017-02-14,4518.0,4524.9501953125,4419.0,4474.4501953125,4299.27001953125,2126
2017-02-15,4524.0,4524.0,4418.0,4424.39990234375,4251.17822265625,925
2017-02-16,4470.0,4470.0,4425.9501953125,4451.4501953125,4277.169921875,726
2017-02-17,4490.0,4500.0,4465.0,4498.0,4321.8974609375,1578
2017-02-20,4477.0498046875,4523.0,4477.0,4485.5,4309.88623046875,1342
2017-02-21,4475.0,4544.85009765625,4451.5,4506.2001953125,4329.77587890625,1996
2017-02-22,4545.0,4549.0,4497.0,4526.14990234375,4348.9453125,15890
2017-02-23,4548.0,4549.0,4500.0,4524.14990234375,4347.02294921875,723
2017-02-27,4547.9501953125,4550.0,4482.0,4496.60009765625,4320.55224609375,68518
2017-02-28,4500.0,4516.0,4452.0,4463.0,4288.26708984375,1428
2017-03-01,4489.0,4499.9501953125,4416.0,4445.2001953125,4271.1640625,53177
2017-03-02,4470.5,4493.0,4400.0,4445.0,4270.97216796875,4789
2017-03-03,4440.0,4495.0,4412.85009765625,4476.25,4300.998046875,1489
2017-03-06,4499.0,4499.0,4456.0,4490.5,4314.69091796875,1961
2017-03-07,4500.0,4500.0,4456.0,4476.7001953125,4301.43115234375,46358
2017-03-08,4498.0,4498.0,4450.0498046875,4457.7001953125,4283.1748046875,708
2017-03-09,4479.89990234375,4479.89990234375,4421.10009765625,4454.39990234375,4280.00439453125,65489
2017-03-10,4454.0,4488.0,4450.0,4465.64990234375,4290.8134765625,637
2017-03-14,4500.0,4510.0,4382.0,4479.35009765625,4303.9775390625,24602
2017-03-15,4489.0,4510.0,4440.0,4498.14990234375,4322.041015625,25638
2017-03-16,4516.0,4610.0,4470.0,4587.5498046875,4407.94091796875,3520
2017-03-17,4582.0,4590.0,4430.0,4497.2998046875,4321.224609375,100561
2017-03-20,4494.0,4525.9501953125,4450.0,4503.2998046875,4326.98828125,26374
2017-03-21,4500.0,4522.0,4463.64990234375,4499.0498046875,4322.90576171875,23910
2017-03-22,4494.0,4519.7998046875,4485.0,4511.10009765625,4334.48388671875,12685
2017-03-23,4500.0498046875,4840.0,4500.0498046875,4812.64990234375,4624.2275390625,14606
2017-03-24,4805.0,4805.0,4660.0,4683.9501953125,4500.5673828125,2618
2017-03-27,4670.0498046875,4694.89990234375,4590.0,4612.0498046875,4431.48193359375,1696
2017-03-28,4650.0,4660.0,4595.0,4617.85009765625,4437.0546875,1911
2017-03-29,4600.0,4619.9501953125,4550.0,4581.25,4401.88720703125,37196
2017-03-30,4570.39990234375,4669.9501953125,4533.14990234375,4560.0,4381.4697265625,14940
2017-03-31,4640.0,4659.9501953125,4574.75,4642.60009765625,4460.83544921875,25401
2017-04-03,4609.0498046875,4788.0,4609.0498046875,4767.10009765625,4580.46142578125,4138
2017-04-05,4723.5,4815.25,4720.0,4799.5498046875,4611.64013671875,3624
2017-04-06,4780.0498046875,4834.0,4750.0,4815.14990234375,4626.6298828125,2330
2017-04-07,4800.0,4820.0,4725.89990234375,4757.9501953125,4571.67041015625,1789
2017-04-10,4757.9501953125,4815.0,4730.0498046875,4757.4501953125,4571.18994140625,1894
2017-04-11,4761.0498046875,4775.9501953125,4700.0,4712.35009765625,4527.85546875,1463
2017-04-12,4705.5,4749.0,4658.0,4708.7998046875,4524.443359375,1466
2017-04-13,4671.0498046875,4840.0,4671.0,4786.64990234375,4599.24560546875,5327
2017-04-17,4759.0,4785.0,4700.0,4715.39990234375,4530.78564453125,1539
2017-04-18,4698.0,4715.9501953125,4550.0,4617.60009765625,4436.814453125,3096
2017-04-19,4577.0,4649.5,4556.0498046875,4619.0498046875,4438.20703125,2239
2017-04-20,4600.0,4653.9501953125,4584.0498046875,4642.0,4460.25927734375,2563
2017-04-21,4688.0,4688.0,4571.0,4582.89990234375,4403.47314453125,1929
2017-04-24,4580.0,4639.5498046875,4445.0,4462.7998046875,4288.07470703125,43516
2017-04-25,4474.9501953125,4484.0,4415.10009765625,4470.0498046875,4295.041015625,2636
2017-04-26,4470.0498046875,4483.0,4420.0,4465.7998046875,4290.95751953125,2375
2017-04-27,4465.0,4465.0,4375.0,4390.2001953125,4218.31787109375,6166
2017-04-28,4380.0,4442.0,4361.0,4424.0498046875,4250.84228515625,3395
2017-05-02,4400.0,4420.0,4221.5,4256.14990234375,4089.515625,7491
2017-05-03,4274.0,4280.0,4103.0,4116.4501953125,3955.285400390625,8439
2017-05-04,4110.0,4180.0,4110.0,4170.2001953125,4006.930908203125,7567
2017-05-05,4174.0,4275.0,4164.89990234375,4246.75,4080.484375,4197
2017-05-08,4270.0,4275.0,4180.0,4194.60009765625,4030.375244140625,2223
2017-05-09,4220.0,4220.0,4180.0,4203.60009765625,4039.02294921875,1918
2017-05-10,4259.9501953125,4259.9501953125,4160.14990234375,4206.4501953125,4041.76171875,2098
2017-05-11,4206.4501953125,4323.0,4206.4501953125,4293.14990234375,4125.06689453125,3641
2017-05-12,4348.0,4348.0,4270.0,4274.5498046875,4107.19482421875,1011
2017-05-15,4295.0,4309.89990234375,4195.0,4200.0498046875,4035.612548828125,4079
2017-05-16,4200.5,4230.0498046875,4200.5,4206.0,4041.32958984375,738
2017-05-17,4215.0,4235.0,4199.0,4226.89990234375,4061.410400390625,1005
2017-05-18,4216.0,4238.0,4201.0,4209.64990234375,4044.8359375,976
2017-05-19,4232.0,4242.0,4123.0,4219.10009765625,4053.91650390625,4085
2017-05-22,4210.0,4235.89990234375,4175.10009765625,4193.5,4029.319091796875,2023
2017-05-23,4194.0,4223.0,4119.2998046875,4136.0498046875,3974.1171875,2551
2017-05-24,4120.0,4145.39990234375,4075.0,4095.25,3934.915283203125,2330
2017-05-25,4129.0,4138.0,4075.0,4102.0,3941.40087890625,1076
2017-05-26,4120.0,4130.9501953125,4075.0,4114.25,3953.171142578125,4104
2017-05-29,4143.9501953125,4143.9501953125,3988.0,4022.5,3865.013427734375,4713
2017-05-30,4027.0,4158.0,4000.0,4150.10009765625,3987.61767578125,2672
2017-05-31,4150.10009765625,4194.9501953125,4112.7998046875,4177.89990234375,4014.329345703125,2156
2017-06-01,4126.0,4202.39990234375,4126.0,4193.5498046875,4029.366455078125,13373
2017-06-02,4200.0,4202.9501953125,4130.0,4173.2998046875,4009.909423828125,3461
2017-06-05,4228.0,4228.0,4131.0,4180.60009765625,4016.923095703125,6367
2017-06-06,4208.9501953125,4217.0,4150.0,4204.25,4039.64794921875,1647
2017-06-07,4216.9501953125,4217.0,4163.2001953125,4202.35009765625,4037.822021484375,4198
2017-06-08,4206.0,4211.9501953125,4166.14990234375,4196.60009765625,4032.29736328125,1469
2017-06-09,4167.0,4250.0,4167.0,4230.5,4064.87060546875,1565
2017-06-12,4230.5,4259.0,4230.5,4250.75,4084.3271484375,3306
2017-06-13,4251.10009765625,4310.0,4249.60009765625,4299.5,4131.16845703125,2182
2017-06-14,4311.0,4399.0,4281.0498046875,4293.2998046875,4125.21142578125,736
2017-06-15,4313.0,4313.0,4201.0,4233.39990234375,4067.65673828125,5309
2017-06-16,4225.14990234375,4270.89990234375,4223.64990234375,4228.64990234375,4063.091796875,4123
2017-06-19,4225.0,4312.0,4225.0,4267.64990234375,4100.5654296875,5568
2017-06-20,4226.0498046875,4370.0,4226.0498046875,4358.10009765625,4187.4736328125,8884
2017-06-21,4321.0,4421.0,4300.0,4415.5,4242.62646484375,7615
2017-06-22,4425.0,4425.0,4325.10009765625,4349.7998046875,4179.4990234375,792
2017-06-23,4389.0,4389.0,4275.0,4298.35009765625,4130.0634765625,873
2017-06-27,4310.0,4310.0,4218.2001953125,4243.25,4077.120849609375,4611
2017-06-28,4300.0,4305.0,4230.0,4236.10009765625,4070.2509765625,717
2017-06-29,4255.0,4298.0,4200.0,4222.35009765625,4057.0390625,822
2017-06-30,4218.4501953125,4307.0,4218.39990234375,4272.7001953125,4105.41796875,1283
2017-07-03,4260.0498046875,4281.10009765625,4181.2998046875,4207.85009765625,4043.106689453125,3149
2017-07-04,4240.0,4240.0,4200.0498046875,4219.10009765625,4053.91650390625,1863
2017-07-05,4210.0,4250.0,4210.0,4238.75,4072.79638671875,1249
2017-07-06,4249.35009765625,4295.0,4249.35009765625,4262.64990234375,4095.760986328125,792
2017-07-07,4260.0,4320.0,4260.0,4289.75,4121.80029296875,2770
2017-07-10,4293.7998046875,4369.0,4293.7998046875,4350.75,4219.75927734375,1239
2017-07-11,4351.0,4360.0,4290.7001953125,4301.85009765625,4172.33203125,752
2017-07-12,4270.10009765625,4355.0,4255.0,4350.10009765625,4219.12890625,1891
2017-07-13,4310.0,4410.14990234375,4310.0,4407.75,4275.04345703125,3029
2017-07-14,4400.0498046875,4580.0,4397.9501953125,4551.64990234375,4414.61083984375,7977
2017-07-17,4589.89990234375,4620.0,4500.0,4500.7001953125,4365.1953125,2085
2017-07-18,4599.9501953125,4599.9501953125,4451.10009765625,4467.7001953125,4333.1884765625,1368
2017-07-19,4473.7001953125,4507.0,4473.64990234375,4500.60009765625,4365.09765625,2188
2017-07-20,4510.0,4617.0,4500.0,4543.5498046875,4406.75439453125,1404
2017-07-21,4538.0,4552.0,4477.0498046875,4525.2001953125,4388.95751953125,3302
2017-07-24,4495.0,4598.0,4495.0,4525.89990234375,4389.6357421875,1282
2017-07-25,4529.0,4529.0,4360.0,4364.5,4233.0947265625,2450
2017-07-26,4335.10009765625,4350.0,4291.2998046875,4308.5,4178.78125,1890
2017-07-27,4350.0,4350.0,4212.0,4231.2998046875,4103.90625,4711
2017-07-28,4255.0,4305.0,4235.0,4276.85009765625,4148.08447265625,9615
2017-07-31,4298.0,4487.7998046875,4256.0,4444.85009765625,4311.02587890625,4963
2017-08-01,4405.0,4450.0,4380.10009765625,4392.2001953125,4259.9609375,1658
2017-08-02,4392.25,4475.0,4360.0,4430.39990234375,4297.01123046875,3817
2017-08-03,4385.14990234375,4419.0,4361.0,4374.35009765625,4242.6484375,862
2017-08-04,4374.35009765625,4385.0,4302.0498046875,4367.64990234375,4236.150390625,1966
2017-08-07,4435.14990234375,4468.89990234375,4345.0,4453.0498046875,4318.9794921875,2059
2017-08-08,4439.9501953125,4449.0,4300.0,4375.5,4243.76416015625,4154
2017-08-09,4334.0,4444.0,4307.39990234375,4425.25,4292.01611328125,5057
2017-08-10,4440.0,4440.0,4321.0,4400.2998046875,4267.81787109375,2659
2017-08-11,4350.0,4379.9501953125,4330.0498046875,4337.2001953125,4206.61767578125,1085
2017-08-14,4301.0,4401.2001953125,4301.0,4317.5498046875,4187.55908203125,1292
2017-08-16,4310.0,4397.9501953125,4310.0,4336.89990234375,4206.326171875,1120
2017-08-17,4320.0,4350.0,4310.0,4330.75,4200.361328125,3016
2017-08-18,4325.0,4325.0,4251.5,4268.2998046875,4139.79150390625,2492
2017-08-21,4225.0,4265.9501953125,4210.0,4222.64990234375,4095.515869140625,2224
2017-08-22,4258.75,4315.75,4244.0,4299.14990234375,4169.712890625,7307
2017-08-23,4256.2001953125,4300.0,4249.0,4298.39990234375,4168.98583984375,783
2017-08-24,4255.39990234375,4322.0,4255.39990234375,4306.60009765625,4176.93798828125,923
2017-08-28,4322.0,4330.0,4239.0,4253.7998046875,4125.72900390625,1603
2017-08-29,4249.0,4255.89990234375,4224.0,4242.75,4115.01025390625,4030
2017-08-30,4250.0,4274.89990234375,4221.0498046875,4261.0,4132.71142578125,1083
2017-08-31,4280.0,4280.0,4156.0498046875,4173.25,4047.603515625,3409
2017-09-01,4199.0,4212.0,4175.0,4177.5,4051.72509765625,1049
2017-09-04,4175.0,4270.0,4170.0,4242.35009765625,4114.62255859375,4201
2017-09-05,4275.0,4275.0,4225.0,4237.64990234375,4110.06494140625,849
2017-09-06,4225.0,4230.0,4195.0,4210.25,4083.4892578125,1745
2017-09-07,4210.5,4239.89990234375,4190.0,4230.7998046875,4103.42041015625,2136
2017-09-08,4231.0,4245.0,4185.0,4187.9501953125,4061.86083984375,1243
2017-09-11,4176.0,4186.0,4136.7998046875,4145.60009765625,4020.7861328125,2785
2017-09-12,4147.0,4210.0,4127.0,4189.7001953125,4063.5576171875,7618
2017-09-13,4165.0,4206.0498046875,4110.0,4119.89990234375,3995.859619140625,2735
2017-09-14,4113.0,4134.0,4113.0,4116.7001953125,3992.756103515625,525
2017-09-15,4120.0,4160.0,4115.0,4157.5,4032.327392578125,2012
2017-09-18,4190.0,4190.0,4001.0,4076.050048828125,3953.330078125,6441
2017-09-19,4100.0,4185.0,4070.050048828125,4172.75,4047.118896484375,2145
2017-09-20,4160.0,4230.0,4132.10009765625,4225.85009765625,4098.6201171875,2450
2017-09-21,4240.0,4264.0,4200.0,4252.25,4124.22509765625,1750
2017-09-22,4269.0,4269.0,4171.64990234375,4252.89990234375,4124.85546875,57160
2017-09-25,4224.0498046875,4234.0,4105.5498046875,4188.60009765625,4062.49169921875,1464
2017-09-26,4184.9501953125,4190.0,4170.0,4171.85009765625,4046.245361328125,284
2017-09-27,4179.0,4179.0,4115.0,4135.2001953125,4010.699462890625,621
2017-09-28,4161.0498046875,4180.0,4100.0,4136.35009765625,4011.814697265625,5538
2017-09-29,4172.4501953125,4280.0,4100.0,4231.0498046875,4103.6630859375,5468
2017-10-03,4225.0,4305.0,4179.25,4181.75,4055.847900390625,1172
2017-10-04,4185.0,4224.9501953125,4150.0,4183.5498046875,4057.593017578125,643
2017-10-05,4188.0498046875,4220.0,4150.0,4151.10009765625,4026.120361328125,687
2017-10-06,4205.9501953125,4217.0,4150.0,4161.9501953125,4036.64404296875,485
2017-10-09,4155.0,4181.9501953125,4100.0,4107.25,3983.590576171875,1603
2017-10-10,4115.0,4160.0,4102.0,4143.60009765625,4018.846435546875,729
2017-10-11,4120.0498046875,4234.9501953125,4120.0498046875,4213.2001953125,4086.350830078125,2611
2017-10-12,4190.0,4225.0,4164.0498046875,4216.2001953125,4089.260498046875,1115
2017-10-13,4225.0,4252.0,4167.0498046875,4250.14990234375,4122.1884765625,2638
2017-10-16,4250.0,4319.7998046875,4210.0,4304.7001953125,4175.09619140625,1869
2017-10-17,4304.0,4304.0,4215.0498046875,4229.0498046875,4101.72314453125,734
2017-10-18,4192.0,4255.9501953125,4163.0,4169.89990234375,4044.354736328125,759
2017-10-19,4151.0,4263.7998046875,4151.0,4234.7998046875,4107.30078125,570
2017-10-23,4240.0,4240.0,4141.5,4149.75,4024.811279296875,818
2017-10-24,4172.9501953125,4258.0,4159.0,4237.5498046875,4109.96728515625,1745
2017-10-25,4274.9501953125,4280.9501953125,4172.0,4206.10009765625,4079.464111328125,10498
2017-10-26,4221.0498046875,4319.7998046875,4166.0,4308.64990234375,4178.92626953125,1699
2017-10-27,4230.0498046875,4385.85009765625,4205.2998046875,4300.7001953125,4171.21630859375,3425
2017-10-30,4320.0,4325.60009765625,4210.0,4248.5498046875,4120.6357421875,6174
2017-10-31,4211.0,4250.0,4210.0,4231.2001953125,4103.8095703125,428
2017-11-01,4220.0,4360.0,4216.0,4350.7998046875,4219.80712890625,5624
2017-11-02,4320.10009765625,4406.5498046875,4261.5,4325.2001953125,4194.97900390625,26380
2017-11-03,4368.5,4399.9501953125,4280.0,4335.10009765625,4204.58056640625,1523
2017-11-06,4335.0498046875,4417.39990234375,4335.0498046875,4379.7998046875,4247.9345703125,2296
2017-11-07,4450.0,4571.0,4410.14990234375,4523.64990234375,4387.45361328125,13523
2017-11-08,4500.5,4590.0,4421.2001953125,4495.7998046875,4360.4423828125,2906
2017-11-09,4560.0,4560.0,4420.0,4478.2998046875,4343.46875,1878
2017-11-10,4515.9501953125,4533.0,4435.0,4511.2001953125,4375.37890625,1435
2017-11-13,4595.0,5413.39990234375,4595.0,5048.0498046875,4896.06494140625,170735
2017-11-14,5099.7998046875,5198.9501953125,4941.25,4974.60009765625,4824.82666015625,25611
2017-11-15,5009.0,5050.0,4885.0,4981.7001953125,4831.71337890625,20124
2017-11-16,5025.0,5039.0,4844.0,4866.0,4719.49609375,6193
2017-11-17,4945.0,4971.9501953125,4810.0498046875,4948.2001953125,4799.2216796875,11370
2017-11-20,4948.2001953125,5010.0,4928.0498046875,4944.85009765625,4795.97265625,6562
2017-11-21,4945.0,5007.9501953125,4945.0,4990.85009765625,4840.5869140625,4891
2017-11-22,5049.0,5049.0,4940.0,4956.35009765625,4807.1259765625,4465
2017-11-23,4990.0,4990.0,4840.0,4858.7001953125,4712.41650390625,4900
2017-11-24,4875.0498046875,4998.0,4810.0498046875,4977.5,4827.63916015625,5867
2017-11-27,4990.0,5095.0,4960.0,5046.89990234375,4894.95068359375,5772
2017-11-28,5050.0,5098.85009765625,4935.10009765625,5049.35009765625,4897.3271484375,2789
2017-11-29,5099.7998046875,5115.0,5049.0,5078.5,4925.5986328125,2309
2017-11-30,5115.75,5294.0,5012.0498046875,5274.25,5115.455078125,14913
2017-12-01,5271.0,5394.0,5185.0,5274.5498046875,5115.74560546875,10289
2017-12-04,5285.0,5576.0,5274.5498046875,5513.9501953125,5347.9384765625,12798
2017-12-05,5499.0,5644.9501953125,5437.0,5545.9501953125,5378.97509765625,8676
2017-12-06,5545.9501953125,5545.9501953125,5502.2001953125,5517.25,5351.138671875,2290
2017-12-07,5525.75,5640.7998046875,5467.0498046875,5591.14990234375,5422.81396484375,5462
2017-12-08,5645.0,5659.0,5545.64990234375,5643.2001953125,5473.29736328125,4213
2017-12-11,5670.0,5698.9501953125,5511.0,5559.64990234375,5392.26220703125,6025
2017-12-12,5613.0,5613.0,5420.64990234375,5449.4501953125,5285.38134765625,3283
2017-12-13,5411.25,5600.0,5411.25,5513.5,5347.501953125,5141
2017-12-14,5460.0498046875,5498.9501953125,5430.2998046875,5438.60009765625,5274.8564453125,1590
2017-12-15,5470.0,5499.0,5385.7001953125,5436.85009765625,5273.15966796875,2429
2017-12-18,5440.0,5449.9501953125,5351.0,5402.0498046875,5239.40771484375,2577
